program_id,shape_code,shape_name,dealer_guide_availability,crm_product_id,crm_saved_shape_destination,source_document,absolute_pdf_pages,effective_date,result_status,exact_remaining_exception,individual_live_proof
woodlore_aquashield,YS65,Arch Top Picture Window with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS65,One PDF-Woodlore Plus.pdf,124-139,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
woodlore_aquashield,YS66,Horizontal Louvers Center Arch with Quarter Round Side Panels,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS66,One PDF-Woodlore Plus.pdf,124-139,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
woodlore_aquashield,YS67,Sunburst Louvers Center Arch with Quarter Round Side Panels,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS67,One PDF-Woodlore Plus.pdf,124-139,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
woodlore_aquashield,YS68,Left Quarter Sunburst Panel with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS68,One PDF-Woodlore Plus.pdf,124-139,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
woodlore_aquashield,YS69,Right Quarter Sunburst Panel with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS69,One PDF-Woodlore Plus.pdf,124-139,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
woodlore_aquashield,YS70,Mansard,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS70,One PDF-Woodlore Plus.pdf,124-139,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
woodlore_aquashield,YS71,Mansard Left,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS71,One PDF-Woodlore Plus.pdf,124-139,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
woodlore_aquashield,YS72,Mansard Right,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS72,One PDF-Woodlore Plus.pdf,124-139,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
woodlore_aquashield,YS73,Upside Down Mansard,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS73,One PDF-Woodlore Plus.pdf,124-139,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
woodlore_aquashield,YS74,Upside Down Mansard Left,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS74,One PDF-Woodlore Plus.pdf,124-139,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
woodlore_aquashield,YS75,Upside Down Mansard Right,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS75,One PDF-Woodlore Plus.pdf,124-139,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS01,Half Round Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS01,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS02,Left Quarter Round Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS02,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS03,Eyebrow Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS03,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS04,Elongated Eyebrow Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS04,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS05,Louvered Arch,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS05,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS06,Right Quarter Round Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS06,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS09,Sunburst on Top with Divider Strip,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS09,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS10,Sunburst on Top with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS10,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS11,Hexagon with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS11,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS12,Octagon with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS12,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS13,Circle with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS13,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS14,Hexagon Straight Sides with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS14,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS15,Circle Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS15,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS16,Oval with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS16,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS17,Hexagon Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS17,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS18,Hexagon Sunburst with Straight Sides,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS18,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS19,Octagon Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS19,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS20,Oval Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS20,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS21,Left Angle Top / Left Rake,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS21,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS23,Right Angle Top / Right Rake,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS23,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS25,Upside Down Left Angle Top / Left Rake,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS25,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS26,Upside Down Right Angle Top / Right Rake,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS26,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS27,Left Triangle,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS27,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS28,Right Triangle,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS28,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS51,Quarter Sunburst Panel with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS51,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS52,Sunburst on Top with T Post,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS52,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS53,Half Round with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS53,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS56,Solid Rail Arch,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS56,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS57,Left Quarter Arch,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS57,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS58,Right Quarter Arch,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS58,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS59,Triangle with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS59,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS60,Triangle Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS60,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS62,Peak,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS62,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS63,Arch Top Picture Window with Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS63,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS64,Standard Unit with Horizontal Arch Center,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS64,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS65,Arch Top Picture Window with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS65,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS66,Horizontal Louvers Center Arch with Quarter Round Side Panels,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS66,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS67,Sunburst Louvers Center Arch with Quarter Round Side Panels,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS67,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS68,Left Quarter Sunburst Panel with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS68,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS69,Right Quarter Sunburst Panel with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS69,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS70,Mansard,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS70,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS71,Mansard Left,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS71,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS72,Mansard Right,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS72,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS73,Upside Down Mansard,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS73,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS74,Upside Down Mansard Left,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS74,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
brightwood,YS75,Upside Down Mansard Right,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS75,One PDF-Brightwood.pdf,123-137,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS01,Half Round Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS01,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS02,Left Quarter Round Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS02,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS03,Eyebrow Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS03,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS04,Elongated Eyebrow Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS04,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS05,Louvered Arch,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS05,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS06,Right Quarter Round Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS06,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS09,Sunburst on Top with Divider Strip,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS09,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS10,Sunburst on Top with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS10,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS11,Hexagon with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS11,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS12,Octagon with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS12,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS13,Circle with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS13,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS14,Hexagon Straight Sides with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS14,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS15,Circle Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS15,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS16,Oval with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS16,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS17,Hexagon Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS17,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS18,Hexagon Sunburst with Straight Sides,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS18,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS19,Octagon Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS19,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS20,Oval Sunburst,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS20,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS21,Left Angle Top / Left Rake,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS21,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS23,Right Angle Top / Right Rake,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS23,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS25,Upside Down Left Angle Top / Left Rake,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS25,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS26,Upside Down Right Angle Top / Right Rake,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS26,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS27,Left Triangle,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS27,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS28,Right Triangle,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS28,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS51,Quarter Sunburst Panel with Continuous Frame,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS51,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS52,Sunburst on Top with T Post,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS52,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS53,Half Round with Horizontal Louvers,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS53,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
normandy_painted,YS56,Solid Rail Arch,documented,norman_shutters,norman_shutter_panels_v1.specialty.shapeCode=YS56,One PDF-Normandy.pdf,133-147,pinned September audit binder; exact section effective date not inferred,unresolved exception,Final specialty geometry/template acceptance/hardware and current 805 account rates/surcharges remain unresolved; source-compatible selection rules only,not individually live verified
