url,location,exact_claim,action
https://www.805shutters.com/shutters/port-hueneme/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/port-hueneme-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/port-hueneme-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/port-hueneme-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/port-hueneme-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/port-hueneme-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/port-hueneme-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/port-hueneme-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/port-hueneme-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/port-hueneme-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/port-hueneme-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/santa-paula/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/santa-paula/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/santa-paula-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/santa-paula-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/santa-paula-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/santa-paula-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/santa-paula-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/santa-paula-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/santa-paula-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/santa-paula-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/santa-paula-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/santa-paula-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/santa-clarita/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/santa-clarita/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/santa-clarita-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/santa-clarita-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/santa-clarita-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/santa-clarita-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/santa-clarita-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/santa-clarita-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/santa-clarita-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/santa-clarita-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/santa-clarita-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/santa-clarita-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/santa-rosa-valley/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/santa-rosa-valley/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/simi-valley/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/simi-valley/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/simi-valley-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/simi-valley-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/simi-valley-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/simi-valley-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/simi-valley-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/simi-valley-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/simi-valley-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/simi-valley-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/simi-valley-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/simi-valley-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/thousand-oaks/,page text,"Plantation shutters for living rooms, dining rooms, and bedrooms Front-facing shutters for privacy and curb-facing consistency Shutter plans for repeated windows and large openings Specialty shape review for arched or non-standard windows Local proof and next step 805 Shutters is a family-owned Ventura County window treatment company with more than 30 years of local measuring, product guidance, ordering, and installation experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/thousand-oaks/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/thousand-oaks/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/thousand-oaks-ca/,page text,"Residential shutters, shades, blinds, and drapery in Thousand Oaks Office and professional-suite coverings for glare and privacy Commercial roller shades for larger glass or repeated windows Room-by-room planning for privacy, heat, and light control Local proof and next step 805 Shutters is a family-owned Ventura County window treatment company with more than 30 years of local measuring, product guidance, ordering, and installation experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/ventura/,page text,"Bedroom shutters for privacy and stronger light control Living room shutters where views and daylight both matter Sliding door shutter planning for access and durability Specialty shutters for arched or unusual openings Local proof and next step 805 Shutters is a family-owned Ventura County window treatment company with more than 30 years of local measuring, product guidance, ordering, and installation experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/ventura/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/ventura/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/ventura-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/ventura-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/ventura-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/ventura-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/ventura-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/ventura-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/ventura-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/ventura-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/ventura-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/ventura-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/westlake-village/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/westlake-village/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/westlake-village-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shades/westlake-village-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/westlake-village-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/westlake-village-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/westlake-village-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/drapery/westlake-village-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/westlake-village-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-coverings/westlake-village-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/westlake-village-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/westlake-village-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/camarillo-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/camarillo-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/fillmore-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/fillmore-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/moorpark-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/moorpark-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/newbury-park-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/newbury-park-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/oak-park-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/oak-park-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/ojai-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/ojai-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/oxnard-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/oxnard-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/port-hueneme-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/port-hueneme-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/santa-paula-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/santa-paula-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/santa-clarita-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/santa-clarita-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/santa-rosa-valley-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/simi-valley-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/simi-valley-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/thousand-oaks-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/ventura-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/ventura-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/westlake-village-ca/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/commercial-window-coverings/westlake-village-ca/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/ventura-county/,page text,"Wood and faux wood blinds for bedrooms, offices, and living rooms Vertical blinds for sliding doors and wide openings Blind replacements for rentals, offices, and practical rooms Ventura County installation support from measuring through final fit Local proof and next step 805 Shutters is a family-owned Ventura County window treatment company with more than 30 years of local measuring, product guidance, ordering, and installation experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/ventura-county/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/blinds/ventura-county/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/camarillo/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/window-treatments/camarillo/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/ventura-county-window-treatments-camarillo-blinds-shades-shutters/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/ventura-county-window-treatments-camarillo-blinds-shades-shutters/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/plantation/,JSON-LD[0] $.@graph[0].description,"805 Shutters is a family-owned local window treatment company serving Ventura County and nearby communities with more than 30 years of custom shutters, shades, blinds, commercial roller shades, and window covering experience.",unchanged; year/experience unconfirmed
https://www.805shutters.com/shutters/plantation/,JSON-LD[0] $.@graph[0].foundingDate,1995,unchanged; year/experience unconfirmed
